Date,P,Tmax,Tmin,Q,,,,,,,
22-02-2004,1.34645,4.894,-6.813,5845.66,,,,,,,
23-02-2004,0.188553,4.341,-8.101,5805.702392,,,,,,,
24-02-2004,0.0218421,5.25,-7.66,5787.74,,,,,,,
25-02-2004,0.00631579,7.554,-6.979,5750.72239,,,,,,,
26-02-2004,0.197105,8.065,-4.689,5733.55,,,,,,,
27-02-2004,2.28276,7.819,-3.075,5691.231179,,,,,,,
28-02-2004,3.70224,6.069,-3.729,5656.08,,,,,,,
29-02-2004,1.11579,6.425,-3.923,5641.830523,,,,,,,
01-03-2004,0.116184,7.984,-4.144,5613.66,,,,,,,
02-03-2004,0.0402632,7.902,-3.934,5626.488594,,,,,,,
03-03-2004,0.0486842,7.791,-4.514,5622.86,,,,,,,
04-03-2004,0.0682895,8.337,-4.749,5648.453038,,,,,,,
05-03-2004,0.192632,8.441,-3.176,5662.45,,,,,,,
06-03-2004,0.538684,7.191,-2.455,5702.625752,,,,,,,
07-03-2004,0.547368,4.238,-4.271,5714.34,,,,,,,
08-03-2004,0.0352632,7.121,-6.694,5807.944736,,,,,,,
09-03-2004,0.182632,9.302,-6.181,5828.3,,,,,,,
10-03-2004,1.15197,7.457,-3.32,6014.158867,,,,,,,
11-03-2004,0.171447,7.573,-3.419,6274.2,,,,,,,
12-03-2004,0.0551316,8.519,-3.442,6157.004302,,,,,,,
13-03-2004,0.106579,9.003,-2.507,6198.76,,,,,,,
14-03-2004,0.371579,8.923,-3.711,6142.27345,,,,,,,
15-03-2004,0.265658,9.596,-4.575,6112.81,,,,,,,
16-03-2004,0.332763,9.742,-4.455,6117.460419,,,,,,,
17-03-2004,0.114868,11.214,-3.513,6131.87,,,,,,,
18-03-2004,0.409342,11.741,-1.811,6102.835685,,,,,,,
19-03-2004,3.70092,10.334,0.348,6092.38,,,,,,,
20-03-2004,2.98487,9.002,-0.536,6089.731839,,,,,,,
21-03-2004,3.38697,10.752,0.997,6084.95,,,,,,,
22-03-2004,4.67026,10.945,1.918,6102.376751,,,,,,,
23-03-2004,3.21303,11.565,2.165,6038.15,,,,,,,
24-03-2004,2.03566,11.764,2.765,6230.279906,,,,,,,
25-03-2004,0.676316,12.006,1.732,6202.75,,,,,,,
26-03-2004,1.36053,11.64,1.237,6627.36697,,,,,,,
27-03-2004,4.01895,11.282,0.219,6857.24,,,,,,,
28-03-2004,4.72145,10.197,-0.362,7265.153908,,,,,,,
29-03-2004,1.76224,9.51,-0.864,7572.44,,,,,,,
30-03-2004,2.44724,8.58,-2.163,8037.014911,,,,,,,
31-03-2004,3.62882,8.718,-3.178,8277.96,,,,,,,
01-04-2004,1.27934,7.878,-3.086,9076.832897,,,,,,,
02-04-2004,2.91855,9.312,-2.509,9860.41,,,,,,,
03-04-2004,3.84842,6.967,-1.383,10148.98576,,,,,,,
04-04-2004,1.82605,8.192,-2.127,11450.17,,,,,,,
05-04-2004,2.28671,9.841,-1.857,10107.34179,,,,,,,
06-04-2004,1.50145,9.873,-1.608,9185.27,,,,,,,
07-04-2004,4.55382,9.62,-1.784,9611.469624,,,,,,,
08-04-2004,2.62855,9.878,-0.775,9635.39,,,,,,,
09-04-2004,5.84039,8.227,0.189,9580.408757,,,,,,,
10-04-2004,2.69395,10.282,0.522,9551.22,,,,,,,
11-04-2004,5.97263,10.359,1.451,9540.857815,,,,,,,
12-04-2004,9.62645,10.21,1.668,9431.95,,,,,,,
13-04-2004,12.6843,8.701,0.992,9633.281278,,,,,,,
14-04-2004,11.1766,8.593,1.03,9681.05,,,,,,,
15-04-2004,11.9349,8.172,0.496,9920.4836,,,,,,,
16-04-2004,6.06342,8.764,-2.279,9859.97,,,,,,,
17-04-2004,7.32474,10.034,-2.037,10565.75212,,,,,,,
18-04-2004,6.41303,8.421,0.186,10874.7,,,,,,,
19-04-2004,1.39132,10.679,-1.052,11675.44658,,,,,,,
20-04-2004,1.14987,13.221,-0.503,12331,,,,,,,
21-04-2004,3.4475,13.377,1.601,12966.21428,,,,,,,
22-04-2004,8.01105,10.817,2.429,14122.35,,,,,,,
23-04-2004,3.17895,9.927,2.595,13693.34706,,,,,,,
24-04-2004,1.13632,10.177,1.272,13914.17,,,,,,,
25-04-2004,0.756579,11.276,0.967,13712.18399,,,,,,,
26-04-2004,1.53618,12.477,1.664,13765.47,,,,,,,
27-04-2004,1.13592,12.222,1.661,13463.65983,,,,,,,
28-04-2004,2.34224,11.138,2.057,13284.91,,,,,,,
29-04-2004,1.68276,11.647,2.081,13098.90356,,,,,,,
30-04-2004,1.20553,12.371,2.464,12903.47,,,,,,,
01-05-2004,2.88553,13.33,2.312,12770.11008,,,,,,,
02-05-2004,1.03684,12.506,2.171,12638.9,,,,,,,
03-05-2004,0.238421,12.927,1.803,12469.35306,,,,,,,
04-05-2004,0.211184,12.388,1.65,12343.32,,,,,,,
05-05-2004,1.03513,11.377,1.728,12155.59391,,,,,,,
06-05-2004,0.370526,11.189,-0.306,11975.47,,,,,,,
07-05-2004,0.699605,14.457,0.052,11873.86682,,,,,,,
08-05-2004,4.02408,16.014,3.139,11600.73,,,,,,,
09-05-2004,6.85776,14.021,5.349,11828.29974,,,,,,,
10-05-2004,10.0409,13.788,5.704,11795.31,,,,,,,
11-05-2004,10.1921,14.454,5.103,12121.77354,,,,,,,
12-05-2004,5.19132,14.765,5.513,12030.74,,,,,,,
13-05-2004,13.2613,14.686,6.586,12930.88235,,,,,,,
14-05-2004,11.5117,14.569,6.252,12663.44,,,,,,,
15-05-2004,12.9671,15.397,5.985,15088.37309,,,,,,,
16-05-2004,2.95539,15.659,6.429,15967.69,,,,,,,
17-05-2004,3.42197,17.631,7.914,19006.19273,,,,,,,
18-05-2004,9.78553,16.308,7.679,21357.91081,,,,,,,
19-05-2004,5.26539,14.378,6.578,23712.44369,,,,,,,
20-05-2004,6.0725,13.692,5.859,27967.12,,,,,,,
21-05-2004,6.77816,12.245,6.084,26311.21503,,,,,,,
22-05-2004,3.97276,11.775,6.054,26943.94,,,,,,,
23-05-2004,5.25368,11.401,6.1,26360.78221,,,,,,,
24-05-2004,5.97605,12.549,5.954,26536.82,,,,,,,
25-05-2004,5.63447,13.553,5.435,25564.49109,,,,,,,
26-05-2004,1.60553,14.111,5.627,24630.27,,,,,,,
27-05-2004,1.23671,14.496,6.699,24732.60904,,,,,,,
28-05-2004,3.11921,15.911,7.002,24505.70474,,,,,,,
29-05-2004,5.00211,15.022,6.937,24282.70145,,,,,,,
30-05-2004,5.29092,15.065,7.043,23943.88,,,,,,,
31-05-2004,3.355,14.9,7.167,23985.07629,,,,,,,
01-06-2004,2.70408,15.384,6.958,23943.88,,,,,,,
02-06-2004,3.11329,15.265,7.301,23809.21977,,,,,,,
03-06-2004,7.30632,14.354,7.435,23713.79283,,,,,,,
04-06-2004,3.29382,14.764,6.755,23626.08028,,,,,,,
05-06-2004,2.83197,14.685,6.988,23546.69429,,,,,,,
06-06-2004,4.85013,14.354,7.093,23476.24705,,,,,,,
07-06-2004,5.35882,15.026,7.331,23338.76,,,,,,,
08-06-2004,4.05461,15.037,7.764,23338.76,,,,,,,
09-06-2004,1.64039,15.658,7.753,23617.95015,,,,,,,
10-06-2004,2.18197,15.933,8.133,23797.26219,,,,,,,
11-06-2004,1.91132,15.593,7.677,23988.01008,,,,,,,
12-06-2004,3.025,15.579,7.973,24190.57189,,,,,,,
13-06-2004,7.56105,14.872,8.391,24405.3257,,,,,,,
14-06-2004,4.17316,14.164,7.614,24590.58,,,,,,,
15-06-2004,4.14947,17.716,8.235,24590.58,,,,,,,
16-06-2004,8.1646,17.674,9.467,25585.47095,,,,,,,
17-06-2004,12.4929,15.957,9.284,26264.47711,,,,,,,
18-06-2004,7.99868,16.166,9.797,26956.58651,,,,,,,
19-06-2004,13.4151,15.569,10.082,27661.71389,,,,,,,
20-06-2004,15.5076,15.536,9.977,28379.774,,,,,,,
21-06-2004,10.7033,14.963,9.761,27546.06,,,,,,,
22-06-2004,17.3042,15.004,9.277,27540.06,,,,,,,
23-06-2004,6.81658,15.565,9.187,38586.1285,,,,,,,
24-06-2004,5.54579,15.461,9.314,45583.52316,,,,,,,
25-06-2004,4.95368,17.024,9.702,52577.44708,,,,,,,
26-06-2004,4.23868,17.382,9.79,59560.803,,,,,,,
27-06-2004,4.11526,18.141,10.132,66526.49367,,,,,,,
28-06-2004,6.67145,18.725,10.677,78315.1,,,,,,,
29-06-2004,6.68882,17.567,10.287,78315.1,,,,,,,
30-06-2004,3.32645,17.56,10.334,72791.08713,,,,,,,
01-07-2004,3.58605,18.185,10.499,70560.76727,,,,,,,
02-07-2004,8.71618,17.255,10.692,68303.74893,,,,,,,
03-07-2004,6.76737,17.348,10.723,66023.1355,,,,,,,
04-07-2004,14.375,16.616,10.704,63722.0304,,,,,,,
05-07-2004,8.18197,17.371,10.383,55381.15,,,,,,,
06-07-2004,17.7101,15.195,10.173,65760.53102,,,,,,,
07-07-2004,19.6436,15.102,10.061,70098.82537,,,,,,,
08-07-2004,19.7378,14.075,9.731,74414.00534,,,,,,,
09-07-2004,18.2892,14.767,9.76,78701.65615,,,,,,,
10-07-2004,22.8029,14.848,9.314,82957.36304,,,,,,,
11-07-2004,12.0255,13.198,8.554,87176.71122,,,,,,,
12-07-2004,6.26211,13.618,8.716,96105.52,,,,,,,
13-07-2004,4.82158,14.942,9.349,96105.52,,,,,,,
14-07-2004,7.75026,15.997,9.337,82478.50968,,,,,,,
15-07-2004,14.4271,15.38,9.413,74710.18909,,,,,,,
16-07-2004,13.6654,15.448,9.738,55381.15,,,,,,,
17-07-2004,12.6418,16.308,10.029,71917.68287,,,,,,,
18-07-2004,13.7407,15.869,10.029,76896.84265,,,,,,,
19-07-2004,14.2493,15.479,9.71,84979.77,,,,,,,
20-07-2004,10.3191,15.583,9.848,84919.77,,,,,,,
21-07-2004,3.14776,16.542,10.108,82875.1616,,,,,,,
22-07-2004,2.89132,17.467,10.053,82429.12793,,,,,,,
23-07-2004,4.81382,16.963,10.208,81948.68353,,,,,,,
24-07-2004,7.65184,16.849,10.092,81434.25009,,,,,,,
25-07-2004,6.02039,16.781,10.209,80886.24932,,,,,,,
26-07-2004,6.35026,17.352,10.662,80695.54,,,,,,,
27-07-2004,7.60368,17.634,9.968,82695.54,,,,,,,
28-07-2004,9.00487,16.755,10.122,74359.1354,,,,,,,
29-07-2004,8.79316,16.899,10.125,69434.12879,,,,,,,
30-07-2004,4.50842,17.456,10.294,64487.7094,,,,,,,
31-07-2004,3.90382,16.989,10.409,59525.07825,,,,,,,
01-08-2004,5.03697,17.627,10.511,54551.43637,,,,,,,
02-08-2004,4.73474,17.927,10.559,46776.65,,,,,,,
03-08-2004,7.06763,17.955,10.582,46776.65,,,,,,,
04-08-2004,9.93776,17.544,10.822,46845.55501,,,,,,,
05-08-2004,4.37013,18.394,11.135,45995.74423,,,,,,,
06-08-2004,4.09053,18.773,11.059,45148.16104,,,,,,,
07-08-2004,6.67776,17.049,10.707,44303.36787,,,,,,,
08-08-2004,9.28197,17.954,10.256,43461.92714,,,,,,,
09-08-2004,4.56592,17.703,10.187,42248.21,,,,,,,
10-08-2004,5.71013,17.664,9.937,42248.21,,,,,,,
11-08-2004,3.19658,17.665,9.985,41755.33719,,,,,,,
12-08-2004,3.59421,18.807,9.849,41306.15337,,,,,,,
13-08-2004,2.76671,18.345,9.84,40861.82258,,,,,,,
14-08-2004,3.69158,18.091,9.766,40422.48628,,,,,,,
15-08-2004,4.31066,17.155,10.035,39988.28594,,,,,,,
16-08-2004,3.52947,17.478,9.959,39460.34,,,,,,,
17-08-2004,4.37934,17.495,10.048,39460.34,,,,,,,
18-08-2004,5.21211,17.892,9.996,38699.53139,,,,,,,
19-08-2004,4.98224,16.814,10.238,38158.92967,,,,,,,
20-08-2004,4.89079,17.075,10.118,37624.33586,,,,,,,
21-08-2004,2.96605,18.153,10.063,37096.03557,,,,,,,
22-08-2004,2.96895,18.042,10.176,36574.3144,,,,,,,
23-08-2004,3.44697,18.483,10.55,35577.26,,,,,,,
24-08-2004,6.56276,17.891,10.327,35577.26,,,,,,,
25-08-2004,7.38934,17.072,10.22,36688.80385,,,,,,,
26-08-2004,9.97197,16.941,10.244,37296.10278,,,,,,,
27-08-2004,7.22461,17.241,10.377,37908.32929,,,,,,,
28-08-2004,4.15711,18.214,10.668,38524.53018,,,,,,,
29-08-2004,6.19789,18.434,10.786,39143.75227,,,,,,,
30-08-2004,7.55474,17.956,10.737,40034.63,,,,,,,
31-08-2004,6.77539,17.266,10.921,40034.63,,,,,,,
01-09-2004,8.40289,17.397,10.851,40470.69237,,,,,,,
02-09-2004,4.64842,17.559,10.908,40853.21502,,,,,,,
03-09-2004,2.35961,17.087,10.596,41234.86933,,,,,,,
04-09-2004,3.35039,17.579,10.396,41614.97207,,,,,,,
05-09-2004,7.05145,17.438,10.304,41992.83998,,,,,,,
06-09-2004,6.94697,17.666,9.853,42624.7,,,,,,,
07-09-2004,10.1263,18.105,9.489,42624.7,,,,,,,
08-09-2004,9.17539,16.222,7.757,42345.87701,,,,,,,
09-09-2004,3.46355,16.794,7.728,42233.88303,,,,,,,
10-09-2004,3.09605,16.699,8.06,42117.62691,,,,,,,
11-09-2004,3.37553,16.017,7.639,41996.95955,,,,,,,
12-09-2004,2.68158,14.181,5.855,41871.73179,,,,,,,
13-09-2004,0.318684,15.043,4.708,41795.88,,,,,,,
14-09-2004,0.240132,15.978,4.686,41795.88,,,,,,,
15-09-2004,0.305,16.233,5.409,41070.55461,,,,,,,
16-09-2004,0.784737,16.23,6.614,40589.47863,,,,,,,
17-09-2004,2.95342,16.358,7.367,42624.7,,,,,,,
18-09-2004,5.49079,14.995,7.986,36813.98477,,,,,,,
19-09-2004,3.55789,15.515,7.89,33523.17214,,,,,,,
20-09-2004,1.84395,16.198,7.82,28236.65,,,,,,,
21-09-2004,2.64342,16.542,7.857,28236.65,,,,,,,
22-09-2004,5.44026,16.179,7.849,29155.10725,,,,,,,
23-09-2004,8.55645,15.832,7.868,29144.61904,,,,,,,
24-09-2004,6.34763,15.509,7.944,29140.31542,,,,,,,
25-09-2004,4.01526,15.407,7.709,29141.91018,,,,,,,
26-09-2004,2.87987,16.68,7.452,29149.11713,,,,,,,
27-09-2004,2.35276,17.046,7.418,29154.73,,,,,,,
28-09-2004,8.20526,15.798,7.797,29154.73,,,,,,,
29-09-2004,4.81434,14.745,7.565,29252.66006,,,,,,,
30-09-2004,1.67921,15.64,6.934,29322.82034,,,,,,,
01-10-2004,2.68013,14.795,6.519,29397.05554,,,,,,,
02-10-2004,2.67855,14.608,6.605,29475.03062,,,,,,,
03-10-2004,4.15789,14.796,6.792,29556.4106,,,,,,,
04-10-2004,8.18645,13.943,6.106,28839.63,,,,,,,
05-10-2004,12.3511,12.943,5.444,28839.63,,,,,,,
06-10-2004,16.5567,10.949,3.62,33572.18822,,,,,,,
07-10-2004,28.9562,10.609,3.751,36524.15483,,,,,,,
08-10-2004,12.5055,9.705,3.864,39470.41025,,,,,,,
09-10-2004,1.02921,10.63,2.003,42407.39908,,,,,,,
10-10-2004,0.773947,11.944,1.983,45331.56592,,,,,,,
11-10-2004,1.22526,12.301,2.55,50773.2,,,,,,,
12-10-2004,2.95289,11.546,2.487,50773.2,,,,,,,
13-10-2004,1.65684,10.986,2.077,45632.15972,,,,,,,
14-10-2004,3.74474,9.477,1.562,42934.10057,,,,,,,
15-10-2004,2.83461,7.522,-0.31,40221.07555,,,,,,,
16-10-2004,1.11197,8.512,-2.376,37495.76422,,,,,,,
17-10-2004,0.343026,9.906,-2.969,34760.84614,,,,,,,
18-10-2004,0.145789,10.856,-2.518,30567.53,,,,,,,
19-10-2004,0.0443421,11.544,-1.927,30567.53,,,,,,,
20-10-2004,0.02,11.716,-1.131,30100.97654,,,,,,,
21-10-2004,0.0263158,12.258,-0.202,29313.81699,,,,,,,
22-10-2004,0.438816,11.099,-0.461,28524.21937,,,,,,,
23-10-2004,0.600658,9.149,-1.941,27732.65465,,,,,,,
24-10-2004,0.190526,8.742,-2.993,26939.59382,,,,,,,
25-10-2004,0.280658,7.876,-3.521,25800.38,,,,,,,
26-10-2004,0.235789,7.606,-3.178,25800.38,,,,,,,
27-10-2004,0.784342,6.926,-3.159,25248.99423,,,,,,,
28-10-2004,0.475263,6.359,-3.774,24763.35536,,,,,,,
29-10-2004,0.173026,6.69,-4.106,24277.44787,,,,,,,
30-10-2004,0.0978947,6.476,-5.152,23791.39446,,,,,,,
31-10-2004,0.0261842,7.171,-5.665,23305.31784,,,,,,,
01-11-2004,0.0234211,7.246,-5.826,22868.04,,,,,,,
02-11-2004,0.0317105,7.7,-5.384,22868.04,,,,,,,
03-11-2004,0.0217105,7.99,-5.056,21086.27245,,,,,,,
04-11-2004,0,8.033,-6.174,19894.37911,,,,,,,
05-11-2004,0.00184211,7.799,-6.885,18704.72789,,,,,,,
06-11-2004,0.0815789,8.548,-5.971,17518.23701,,,,,,,
07-11-2004,0.143289,8.435,-4.282,16335.8247,,,,,,,
08-11-2004,0.249342,8.084,-3.934,14611.04,,,,,,,
09-11-2004,0.114605,7.849,-4.344,14611.04,,,,,,,
10-11-2004,0.0382895,7.727,-4.638,14019.72376,,,,,,,
11-11-2004,0.0930263,7.704,-3.879,13450.91657,,,,,,,
12-11-2004,0.402105,7.03,-4.732,12888.7693,,,,,,,
13-11-2004,0.164342,6.332,-5.781,12333.53698,,,,,,,
14-11-2004,0.0286842,6.53,-5.955,11785.47461,,,,,,,
15-11-2004,0.0180263,6.413,-6.774,11244.83718,,,,,,,
16-11-2004,0.0235526,7.138,-7.635,10396.46,,,,,,,
17-11-2004,0.0435526,7.907,-6.574,10537.23094,,,,,,,
18-11-2004,0.273553,8.045,-4.683,10370.37836,,,,,,,
19-11-2004,0.3925,5.541,-6.92,10211.18325,,,,,,,
20-11-2004,0.0311842,4.889,-8.842,10059.50684,,,,,,,
21-11-2004,0.0409211,5.34,-8.91,9915.210378,,,,,,,
22-11-2004,0.175789,4.974,-8.799,9745.18,,,,,,,
23-11-2004,0.841447,3.47,-8.942,9745.18,,,,,,,
24-11-2004,0.329868,3.852,-9.413,9531.394621,,,,,,,
25-11-2004,0.0422368,3.547,-10.095,9384.77556,,,,,,,
26-11-2004,0.0281579,3.172,-9.948,9244.869857,,,,,,,
27-11-2004,0.0359211,3.457,-9.667,9111.572929,,,,,,,
28-11-2004,0.124211,3.343,-9.768,8984.780193,,,,,,,
29-11-2004,0.0153947,4.537,-10.597,8803.83,,,,,,,
30-11-2004,0.0519737,4.428,-9.958,8803.83,,,,,,,
01-12-2004,0.0825,4.579,-7.41,8792.089391,,,,,,,
02-12-2004,0.0406579,4.138,-11.123,8772.5395,,,,,,,
03-12-2004,0.00236842,4.665,-10.969,8758.709824,,,,,,,
04-12-2004,0.0138158,6.9,-9.062,8750.403047,,,,,,,
05-12-2004,0.0232895,6.647,-8.265,8747.421852,,,,,,,
06-12-2004,0.0259211,6.376,-8.328,8771.37,,,,,,,
07-12-2004,0.00434211,6.537,-7.973,8771.37,,,,,,,
08-12-2004,0,6.539,-7.024,8676.796484,,,,,,,
09-12-2004,0,6.709,-7.344,8625.802397,,,,,,,
10-12-2004,0,6.823,-7.581,8579.326183,,,,,,,
11-12-2004,0.0238158,7.234,-7.129,8537.246352,,,,,,,
12-12-2004,0.0075,7.279,-6.217,8499.441416,,,,,,,
13-12-2004,0.0151316,6.828,-8.146,8471.4,,,,,,,
14-12-2004,0.00171053,6.533,-8.15,8471.4,,,,,,,
15-12-2004,0.00302632,5.863,-7.292,8351.948272,,,,,,,
16-12-2004,0.0107895,4.948,-8.438,8277.812788,,,,,,,
17-12-2004,0.00789474,6.038,-8.868,8207.469285,,,,,,,
18-12-2004,0.0332895,7.342,-6.888,8140.855038,,,,,,,
19-12-2004,0.0777632,6.577,-6.531,8077.907319,,,,,,,
20-12-2004,1.45711,3.96,-5.433,7999.16,,,,,,,
21-12-2004,1.75803,1.139,-7.46,7999.16,,,,,,,
22-12-2004,0.0471053,2.247,-9.584,7937.028169,,,,,,,
23-12-2004,0.0227632,2.524,-10.21,7893.127847,,,,,,,
24-12-2004,0.0389474,2.206,-9.892,7852.544823,,,,,,,
25-12-2004,0.785132,1.673,-9.663,7815.210683,,,,,,,
26-12-2004,0.301579,0.035,-10.003,7781.05701,,,,,,,
27-12-2004,0.0461842,0.184,-12.438,7724.83,,,,,,,
28-12-2004,0.00223684,4.316,-10.695,7724.83,,,,,,,
29-12-2004,0,6.327,-8.615,7780.868308,,,,,,,
30-12-2004,0.0175,6.757,-7.414,7814.555349,,,,,,,
31-12-2004,0.0264474,6.394,-5.336,7850.923632,,,,,,,
01-01-2005,0.0696053,6.223,-6.123,7982.26,,,,,,,
02-01-2005,0.0428947,5.542,-7.874,7828.519198,,,,,,,
03-01-2005,0.1,4.918,-7.529,7789.5,,,,,,,
04-01-2005,0.0197368,3.394,-10.134,7690.960304,,,,,,,
05-01-2005,0.0340789,4.44,-9.98,7621.84,,,,,,,
06-01-2005,0.0194737,4.518,-8.513,7532.966604,,,,,,,
07-01-2005,0.0685526,3.45,-10.064,7445.58,,,,,,,
08-01-2005,0.622763,2.75,-10.72,7385.702998,,,,,,,
09-01-2005,3.20303,1.625,-10.024,7316.34,,,,,,,
10-01-2005,1.73263,-0.525,-9.319,7261.489168,,,,,,,
11-01-2005,1.07987,-2.264,-11.173,7228.46,,,,,,,
12-01-2005,0.102368,0.223,-13.472,7125.602793,,,,,,,
13-01-2005,0.0493421,2.056,-11.93,7170.6,,,,,,,
14-01-2005,0.0896053,2.454,-10.437,6518.04,,,,,,,
15-01-2005,0.0502632,3.734,-9.79,7095.45,,,,,,,
16-01-2005,0.348684,3.39,-8.171,7015.759475,,,,,,,
17-01-2005,0.920658,2.033,-7.59,7085.73,,,,,,,
18-01-2005,1.38658,0.799,-8.569,7039.396796,,,,,,,
19-01-2005,1.73211,-1.309,-10.203,7055.38,,,,,,,
20-01-2005,1.30026,-1.425,-11.615,7005.593553,,,,,,,
21-01-2005,0.569079,-0.35,-12.977,6979.949817,,,,,,,
22-01-2005,1.10816,0.639,-11.055,6956.571457,,,,,,,
23-01-2005,3.68474,-1.659,-11.687,6935.454291,,,,,,,
24-01-2005,0.245395,0.151,-11.789,6916.594139,,,,,,,
25-01-2005,0.0467105,1.758,-10.993,6910.6,,,,,,,
26-01-2005,0.217105,0.924,-11.051,6873.838842,,,,,,,
27-01-2005,0.149474,1.488,-11.55,6816.51,,,,,,,
28-01-2005,0.135789,1.587,-10.873,6865.469278,,,,,,,
29-01-2005,0.0655263,1.655,-9.706,6963.32,,,,,,,
30-01-2005,0.215789,2.543,-9.665,6814.208386,,,,,,,
31-01-2005,1.28921,3.534,-7.716,6720.52,,,,,,,
01-02-2005,1.14724,1.226,-7.327,6712.977575,,,,,,,
02-02-2005,0.328289,1.578,-10.259,6675.65,,,,,,,
03-02-2005,0.222895,0.317,-11.299,6656.943957,,,,,,,
04-02-2005,0.171184,1.476,-10.508,6635.455057,,,,,,,
05-02-2005,0.746447,0.28,-11.249,6616.423927,,,,,,,
06-02-2005,0.413421,-0.047,-11.778,6599.87774,,,,,,,
07-02-2005,0.263684,1.114,-10.492,6585.843669,,,,,,,
08-02-2005,0.169737,2.222,-10.29,6566.08,,,,,,,
09-02-2005,0.126184,2.641,-10.327,6574.605785,,,,,,,
10-02-2005,0.0940789,3.439,-10.602,6577.445995,,,,,,,
11-02-2005,0.968553,4.398,-10.104,6582.886366,,,,,,,
12-02-2005,5.52632,4.2,-6.766,6590.943746,,,,,,,
13-02-2005,4.92118,2.826,-6.894,6601.634987,,,,,,,
14-02-2005,2.76224,2.477,-7.56,6614.976938,,,,,,,
15-02-2005,4.35632,3.13,-5.691,6630.986449,,,,,,,
16-02-2005,2.43434,2.927,-5.624,6649.68037,,,,,,,
17-02-2005,1.24,4.894,-5.539,6671.075551,,,,,,,
18-02-2005,1.19342,4.575,-4.751,6695.188841,,,,,,,
19-02-2005,1.48329,5.143,-5.452,6722.037091,,,,,,,
20-02-2005,1.44211,5.005,-6.677,6636.12,,,,,,,
21-02-2005,0.466974,5.548,-6.707,6912.324328,,,,,,,
22-02-2005,0.969474,4.294,-7.084,7075.652805,,,,,,,
23-02-2005,0.54,3.011,-9.344,7241.495225,,,,,,,
24-02-2005,0.499474,4.948,-8.686,7409.724229,,,,,,,
25-02-2005,1.58329,4.163,-5.266,7580.212458,,,,,,,
26-02-2005,0.747895,4.563,-5.793,7752.832554,,,,,,,
27-02-2005,0.333026,5.229,-5.941,7927.457157,,,,,,,
28-02-2005,0.445526,5.602,-5.233,8198.87,,,,,,,
01-03-2005,1.51092,5.831,-4.661,8176.781566,,,,,,,
02-03-2005,1.63289,5.373,-4.914,8286.24,,,,,,,
03-03-2005,1.94724,6.132,-4.925,8288.878938,,,,,,,
04-03-2005,2.84868,6.915,-3.988,8402.38,,,,,,,
05-03-2005,5.16303,6.904,-2.582,8286.858173,,,,,,,
06-03-2005,3.29105,6.95,-3.725,8241.3,,,,,,,
07-03-2005,1.62329,7.046,-4.008,8216.977978,,,,,,,
08-03-2005,1.81592,7.341,-3.288,8166.07,,,,,,,
09-03-2005,2.09474,7.681,-3.192,8187.749397,,,,,,,
10-03-2005,1.06408,8.135,-2.324,8148.64,,,,,,,
11-03-2005,1.93079,6.415,-2.783,8238.244085,,,,,,,
12-03-2005,0.583553,6.043,-4.359,8172.1,,,,,,,
13-03-2005,0.360395,7.158,-5.591,8474.620047,,,,,,,
14-03-2005,0.1675,9.214,-5.685,8650.74,,,,,,,
15-03-2005,0.266184,8.765,-4.406,8863.942631,,,,,,,
16-03-2005,0.344342,9.112,-2.738,9150.04,,,,,,,
17-03-2005,1.42961,9.652,-1.949,9183.675264,,,,,,,
18-03-2005,1.93816,8.352,-1.258,9441,,,,,,,
19-03-2005,5.50789,7.89,-1.359,9265.606999,,,,,,,
20-03-2005,6.81711,6.872,-2.046,9268.21,,,,,,,
21-03-2005,3.96605,6.993,-2.619,9161.203255,,,,,,,
22-03-2005,5.47842,6.373,-2.535,9063.11,,,,,,,
23-03-2005,4.44816,6.116,-2.558,9060.11358,,,,,,,
24-03-2005,6.81013,3.495,-4.206,8979.27,,,,,,,
25-03-2005,4.56237,4.398,-5.375,9060.583339,,,,,,,
26-03-2005,1.74855,4.792,-5.027,8883.4,,,,,,,
27-03-2005,2.17645,5.965,-3.442,9364.635773,,,,,,,
28-03-2005,4.71461,6.195,-2.561,9365.08,,,,,,,
29-03-2005,3.48816,6.544,-2.689,10218.88471,,,,,,,
30-03-2005,3.06513,7.535,-2.263,10086.53,,,,,,,
31-03-2005,1.99987,7.25,-2.047,12181.29873,,,,,,,
01-04-2005,1.18092,7.418,-2.73,14664.84,,,,,,,
02-04-2005,1.35118,8.383,-3.065,13714.86886,,,,,,,
03-04-2005,1.66961,6.571,-2.764,14119.34,,,,,,,
04-04-2005,0.471974,6.458,-4.764,13739.67847,,,,,,,
05-04-2005,0.504474,9.46,-4.273,13306.93,,,,,,,
06-04-2005,3.39303,8.844,-0.352,13820.64842,,,,,,,
07-04-2005,5.81382,8.481,0.647,14164.31,,,,,,,
08-04-2005,5.16,9.344,0.775,14088.78864,,,,,,,
09-04-2005,5.65987,9.4,0.717,14262.09,,,,,,,
10-04-2005,2.62474,9.932,0.257,14078.79536,,,,,,,
11-04-2005,2.25934,9.442,-1.153,13970.22,,,,,,,
12-04-2005,0.562895,9.601,-2.439,13985.65034,,,,,,,
13-04-2005,0.167632,9.732,-1.973,13735.5,,,,,,,
14-04-2005,0.379868,10.725,-1.773,14189.42623,,,,,,,
15-04-2005,0.995789,10.136,-0.076,13796.6,,,,,,,
16-04-2005,1.44118,10.706,0.725,15336.06344,,,,,,,
